Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
株式会社ロバートハーフジャパン,,,Data Engineer,"Data Engineering in new tech
Data Engineer
採用企業
one of the fastest growing insurance firm in Asia Pacific
勤務地
東京都 23区
雇用形態
正社員
給与
600万円 ~ 1100万円
リモートワーク・在宅勤務
雇用形態正社員給与600万円 ~ 1100万円",14d,False,,,,,,,,,,,,,,,,,,
TSMC,,,IT system engineer 1,"Job Responsibility
1. Network system management
2. Data center management
3. Unix system and Windows server management
4. Client computer management
5. Project management and architecture design.
6. Continuously improvement on the each jobs",30d+,False,,,,,,,,,,,,,,,,,,
Fortinet,,,Technical Support Engineer - Nagoya,"Role Overview:
Provide direct technical web and telephone support to Fortinet customers

Responsibilities:
Troubleshooting on the full range of Fortinet products.
Collection, analysis and change recommendations of configuration information.
Collection and analysis of customer network information.
Collection and initial analysis of packet trace information.
Recommend corrective actions based on analysis.
• Consultation of technical documentation, bulletins and release notes for known problems. • Reproduction of customer environments on lab equipment.",30d+,False,,,,,,,,,,,,,,,,,,
EIL Global,,,Desktop Support,"仕事内容:
Greetings from EIL Global,
We are EIL Global, a company providing IT services in Asia Pacific and EMEA across various technologies such as desktops, Servers, networks and data centre technologies. We are headquartered in Adelaide, Australia and have clients and offices across Asia Pacific & EMEA locations. Currently, we are looking for local vendors/partners/engineers for onsite support services in and around to assist our clients.
We are looking for Experienced Desktop/Network engineer/vendor in Isogamidori 8-chome,Chuo-ku,Kobe 651-0086 in Japan for adhoc/dispatch projects.
If you are interested, Please share your updated resume or refer your friends/local vendors",1 day ago,False,,,,,,,,,,,,,,,,,,
株式会社JADE,,,"データ・エンジニア / Data Engineer, Search Engine Analysis","仕事内容:
主に Go, Python, Google Cloud Platform などを用いて、アナリスト、コンサルタントと協力しながら、データパイプラインを作成、保守、管理するエンジニアを募集します。
コンサルティング事業部で利用しているデータパイプラインの管理とツール事業部のデータ処理パイプラインの整備、BigQuery / R / Python などを利用したデータ分析、などが主な領域になります。
興味のある方は、アナリスト、コンサルタントとの兼業も可能です。
アピールポイント:",24d,False,,,,,,,,,,,,,,,,,,
株式会社バイオス,,,Data Center Engineer (Remote Hands),"Work at a large Data Center
Data Center Engineer (Remote Hands)
勤務地
東京都 23区, 江東区
雇用形態
契約
給与
経験考慮の上、応相談
募集要項
雇用形態契約給与経験考慮の上、応相談",30d+,False,,,,,,,,,,,,,,,,,,
"Treasure Data, Inc.",,,Staff Software Engineer - Applications Backend,"Treasure Data offers an Enterprise-grade Customer Data Platform (CDP) suite that enables marketing organizations to unify, analyze, and act on customer data. The genesis of this product is a deep understanding of the challenges Enterprise Marketing organizations face in attempting to gain data-driven insights about their customer base and provides them with a rich toolset and intrinsic customizability.

トレジャーデータはマーケティング部門が顧客データを統合・分析し必要なアクションをとる支援をするエンタープライズ向けカスタマーデータプラットフォーム(CDP)を提供しています。CDPの起源は、エンタープライズ企業のマーケティング部門が直面している顧客データを利用したインサイトにおける課題への深い理解からきています。

Applications Backend team is a group of engineers who are a big picture thinker and in-depth problem solver within Treasure Data Product Development, and who have a proven track record of success and a passion for providing product solutions with a strong sense of collaborating with the Product Management teams and Business team members.

アプリケーションバックエンドチームはプロダクト開発においてプロダクトマネージメントチームやビジネス関係者とともにプロダクトソリューションの提供に対して強い情熱をもちながら成功に導く経験があり、広い視野で深い課題解決を行うことができるエンジニアのグループです。

As a community of developers, we are looking to find more colleagues to collaborate with and bring new diversity of ideas to our work. We are very proud of our technical stack as well as our processes for discussion and collaborating, and will look to you to help maintain and extend them. We often run spikes of new technologies or approaches to see how they improve our developer experience in the codebase.

プロダクト開発組織として新たなアイデアの風を吹き込んでくれる仲間を探しています。私達は技術のみならず議論や協業プロセスにおいても、維持継続またさらなる成長を求めています。

We contribute to the continued evolution of products that are servicing a large amount of data and data workflow processes. The CDP applications are not only for Marketing but also for Sales, Contact Center, and other business domains that contribute to customers’ business success. You will work on end-to-end challenges that span: understand customers’ challenges and needs, contribute to product plan and design, implement and deploy features, manage delivery, contribute to the next success with feedback from customers.

アプリケーションバックエンドチームは、大量のデータおよび処理ワークフローを提供するプロダクトの継続的な進化・発展に貢献しています。CDPアプリケーションは営業向け、コンタクトセンター向けなどマーケティング領域を超えた分野に対して顧客の成功に貢献できるプラットフォームアプリケーションです。様々な顧客ニーズを理解しプロダクトソリューションを考え、デザイン・開発・リリース、顧客フィードバック把握といった、プロダクト提供にend-to-endで関わることができます。

Things we are building - 作っているもの

We are building the CDP web applications that include database containing large scale personal attributes and behavior data, and workflows to process the data. The database is leveraged in real-time segmentation features, applications for Contact Center and Sales as well.

主にマルチテナントで、大規模な個人の属性・行動データを保存したデータベースを生成するとともに、その更新・定期処理ワークフローをテンプレートから生成するサービスを用いた、マーケティングアプリケーションを開発しています。加えて、上記のデータベースを利用してリアルタイムに属性やセグメントを返すサービスや、B2B向けのコンタクトセンター、営業支援アプリケーションの開発も行っています。

Things you will do - 役割

As a role of lead of project / project architect - プロジェクトリード、プロジェクトアーキテクトとして

Understand business needs, work with business partners such as Sales, Sale Engineers, etc.

Design products, work with Product Managers and UX Designers.

Drive the roadmap and execution by breaking long-term projects into milestones.

Commit to delivering values to customers in time.

エンジニア自身がビジネス上の要件を理解すること

Sales, SEその他関係する多くのチームと情報交換・議論を行うこと

PMやUXデザイナとともにプロダクトのデザインに関わること

長期間の計画を、適切なサイズの複数のマイルストーンに分割すること

適切な顧客価値を適切なタイミングで確実に届けること

As a role of individual contributor / system architect - 開発者、システムアーキテクトとして

Focus on value proposition through architecture/system design for our products and services.

End-to-end hands-on development including system/architecture design, maintenance, and operations.

Take leadership with collaborating across teams including frontend team, QA team, and Platform teams.

Work with any teams proactively to deliver value to customers.

既存のサービス、必要に応じて新規のサービスを開発して、顧客価値を実現するためのシステム・アーキテクチャ設計を行うこと

設計・開発・運用を一貫して行うこと

FrontendエンジニアやQAエンジニアとリードして開発を行うこと

その他の関係するチームに対しても積極的に働きかけて、顧客価値の実現に取り組むこと


Solid experience and skills in Web application development

Solid experience and skills in job workflow development

Webアプリケーションの開発

ジョブシステム・ワークフローの開発

We would be thrilled if you had some of the following - あると望ましいスキル・経験:

Web application development in Ruby on Rails

Digdag workflow development experience

Familiality of Presto and Hive.

Treasure Data Service experience

Marketing technology or product development experience

Ruby on Railsでの開発スキルおよび経験

Digdagワークフローの開発経験

Presto, Hive SQLの利用経験

Treasure Dataプラットフォームの利用経験

マーケティング関連製品の開発経験


Treasure Data employees are enthusiastic, data-driven and customer-obsessed. Our actions reflect our values of honesty, reliability, openness and humility. Treasure Data moved to remote-based work in March 2020 and is committed to ensuring it remains agile to accommodate shifting preferences of its workforce. While we are not working shoulder-to-shoulder, we still work side-by-side, finding unique ways to connect and create together while also respecting each other’s life priorities outside of work. We offer competitive salary and benefits and named one of the 2021 Best Places to Work. Treasure Data is an equal opportunity employer dedicated to building an inclusive and diverse workforce. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.


Treasure Data is the only enterprise Customer Data Platform (CDP) that harmonizes an organization’s data, insights, and engagement technology stacks to drive relevant, real-time customer experiences throughout the entire customer journey. Treasure Data helps brands give millions of customers and prospects the feeling that each is the one and only. With its ability to create true, unified views of each individual, Treasure Data CDP is central for enterprises who want to know who is ready to buy, plus when and how to drive them to convert. Flexible, tech-agnostic and infinitely scalable, Treasure Data provides fast time to value even in the most complex environments.

We cannot consider your candidate(s) without a contract in place. Any resumes received without having an active agreement will be considered gratis referrals to us. Thank you for your understanding and cooperation!",30d+,False,,,,,,,,,,,,,,,,,,
bp,,,Project Engineer,"Job Profile Summary
BP sees Japan as a strategic growth area and has significantly increased its in country presence with the creation of its Offshore Wind (OFW) business and several other in country.

Working with strong partnerships, bp is looking to grow its pipeline in Japan and as such is seeking a high performing Project Engineer to join the in-country team. The Project Engineer role is a key role within the Japan OFW portfolio and will report to the OFW Project Director.

Job Advert",28d,False,,,,,,,,,,,,,,,,,,
株式会社MonotaRO,,,データエンジニア (リアルタイムデータパイプライン) / Data Engineer (Realtime Data Pipiline),"採用情報
職務内容
モノタロウは「資材調達ネットワークを変革する」ことをミッションに、様々な事業・産業で働く人々が仕事で必要とする、ありとあらゆるモノを取り扱うECサイトを運営しています。現在、登録ユーザー数677万件（2021.12）を突破し1800万点以上（2021.012）の商品を取扱うWebサービスへと成長しています。
ビジネス全体にデータサイエンスとテクノロジーを活用しており、AIを活用した無人店舗の運営、配送センターでの数百台のロボット活用など、新しい切り口でチャレンジを続けているテックカンパニーです。
急速に拡大を続けるビジネスの変化に対応するため、全面的に国内ECシステム基盤の刷新を進めています。このECシステム基盤は、検索システム, API基盤やデータ基盤などのシステムを含み、また基幹システム, 商品情報管理システム, マーケティングシステムなど様々なシステムとの連携が必要となるなど、システム全体として非常に規模が大きく、チャレンジングなものとなっています。",30d+,False,,,,,,,,,,,,,,,,,,
freee株式会社,,,Global software engineer,"募集要項
Summary
With the mission of ""Making small business the leading role in the world,"" freee K.K. has developed and provided an ""integrated management platform"" that integrates, automates, and streamlines all back office operations, not just creating accounting software. To create an environment where we can manage our business freely and naturally.

About the job












※ 上記募集要項以外のその他詳細については面接時にお伝えします。",30d+,False,,,,,,,,,,,,,,,,,,
