Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Sander,5.0,Brussels,Security Engineer | GreenTech Company,"Our worldwide known client is seeking an experienced Security Engineer to join their cybersecurity team.
The ideal candidate will have a strong background in security engineering, risk management, and compliance, as well as experience with cloud-based infrastructure and network security.
Responsibilities:
Design, implement and maintain security solutions to protect our client’s infrastructure and data
Conduct regular security assessments and identify vulnerabilities
Develop and implement security policies and procedures",,30d+,True,1 to 50,Private Practice / Firm,Human Resources & Staffing,2019,HR Consulting,,1.0,,4.8,4.6,4.6,5.0,4.2,,,,
Aertssen Group nv,4.1,Zandhoven,Field and solutions engineer IOT,"BEDRIJFSVOORSTELLING
Smeyers (www.gsmeyers.be) is een dynamische en gezonde KMO in Zandhoven die deel uitmaakt van de Aertssen groep. Met een stabiel team van 50 medewerkers zijn wij als gespecialiseerde onderaannemer in de bouwsector actief in het verlagen van grondwater. Ons bedrijf maakt omwille van de klimaatproblematiek en de verstrengde regelgeving momenteel een grondige transitie door.
Door onze snelle groei alsook de continue vraag naar retourbemaling en infiltratieoplossingen voor bemalingswater zijn we uitgegroeid tot de marktleider in dit segment. Circulair alsook zorgzaam grondwatergebruik worden meer en meer de regel en vormen belangrijke waarden binnen ons team. Om dit allemaal in goed banen te leiden, zetten we al enkele jaren volop in op monitoring, real-time data en remote control. Daarenboven wordt er gewerkt aan de bemalingssystemen van de toekomst.




Universitaire - Master
Geen ervaring",,30d+,False,1001 to 5000,Company - Private,"Construction, Repair & Maintenance Services",,Construction,$100 to $500 million,0.72,,3.4,3.8,3.6,3.4,3.5,"['""Good opportunity to grow."" (in 1 reviews)', '""individual work and good colleagues"" (in 1 reviews)']","['""Salary is very low thats why"" (in 1 reviews)']",,
Reniver,,Lier,Data Engineer | Digital Manufacturing Platform,"Wil je als software ontwikkelaar graag werken in de wereld van machinebouwers, smart factories en Industrie 4.0? En zie je jezelf groeien in een jonge onderneming vol enthousiasme, waar je de kans krijgt om je huidige software skills verder te ontwikkelen?
Dan willen wij je leren kennen!
Wie zijn wij?
Een innovatief technologiebedrijf dat oplossingen biedt om machinebouwers en productiebedrijven klaar te maken voor de connected future. Onze ingenieurs en programmeurs realiseren projecten die bestaan uit een combinatie van consultancy, software ontwikkeling op maat en ons in-house ontwikkeld product (machine connectivity platform). We hebben sterke groeiambities en zijn daarom op zoek naar meerdere ontwikkelaars.",,30d+,True,,,,,,,,,,,,,,,,,
Data Minded,,Leuven,Senior data engineer,"You're interested in helping organizations become data minded and your idea of fun involves scalable compute clusters or massive data processing. You are convinced sensor data and IoT will have a big impact on society in the coming years and you want to be part of that shift. You are a fan of open source technology and you are not blind to its pitfalls. You are eager to learn and you like to work in a dynamic, no-nonsense scale-up environment.
At Data Minded, data engineers are at the heart of what we do. As part of our young and fast-growing team based in Belgium, you take part in complex data analytics projects through their entire lifecycle. Besides design and implementation, this also includes identifying and communicating about customer value, analyzing customer needs and following-up on project delivery.
We are currently looking for senior (data) engineers to take care of the most challenging and hairy data projects and help our talented team and customers grow. Experienced software engineers with an emerging passion for data welcome! At least 5 years of experience is a must.",,18d,True,,,,,,,,,,,,,,,,,
Dana Belgium,3.6,Brugge,Application Controls Engineer,"Dana Brugge is the global skills and production centre for torque converters and power shift transmissions for heavy-duty vehicles, such as bulldozers, cranes, reach stackers, forklift trucks and mining machines. Over 500 employees take care of development, production and sales.
Application Controls Engineer
The application controls team develops, verifies, and maintains application specific data for control units. The goal is to become the responsible for one of the transmission controller families.You will capture and review requirements from internal parties and our worldwide customer base. Specify and detail functional concepts. Improving shift quality and driveline behavior through analysis of measurements. Verification and configuration of the application software. The work is mostly done from the Bruges office and test facilities, on occasion a field visit is required, as the Off-Highway vehicles need a specific environment to operate in a representative manner.",,30d+,True,10000+,Company - Public,Manufacturing,1904,Transportation Equipment Manufacturing,$5 to $10 billion,0.64,0.73,3.3,3.6,3.2,2.9,2.9,"['""Great people to work with"" (in 20 reviews)', '""Good pay"" (in 27 reviews)', '""Good work and work life balance"" (in 14 reviews)', '""Good pay, decent benefits, nice co"" (in 10 reviews)']","['""Pay doesn\'t increase Management is lost"" (in 27 reviews)', '""No work / life balance."" (in 14 reviews)', '""bad management, non"" (in 11 reviews)', '""2. Basic medical benefits"" (in 10 reviews)']",3.9,"['401K Plan (11 comments)\n""Match with immediate vesting. A separate contribution vests over 3 years. ""', 'Health Insurance (8 comments)\n""The amount it can cover""', 'Vacation & Paid Time Off (6 comments)\n""the time off, but i like the vacation""']"
Randstad Sourceright,,Belgium,Expert Talent Advisor,"Join a global organisation and be part of an experienced network of HR and recruitment professionals for the European team based in Ostend. Our client has offices across Belgium and a strong sales network throughout Europe, Africa and the Middle East.
What you will do
Manage the end to end recruitment process across a variety of roles to include Sales, Service and Project Engineers
Work closely with the HR team and senior stakeholders to identify hiring needs
Proactively identify, attract and onboard the best candidates
Provide a high standard of client service and recruitment advice on recruiting activities",,19d,True,,,,,,,,,,,,,,,,,
Wienerberger,3.2,Kortemark,Reliability Engineer,"Wienerberger is wereldwijd, n°1 in productie en verkoop van snelbouw. In Europa zijn we marktleider in de productie en verkoop van gevelstenen, dakpannen en kleiklinkers. Bekende merken binnen de groep zijn Desimpel, Porotherm, Terca en Koramic. In België tellen we 11 productievestigingen, 2 showrooms en een hoofdzetel. Dagelijks zetten meer dan 1.100 enthousiaste medewerkers zich in om kwalitatieve producten te ontwikkelen, produceren en klantgerichte oplossingen uit te werken.
Momenteel zijn wij voor onze productievestiging te Kortemark op zoek naar een Reliability Engineer:
Functieomschrijving
Als reliability/ maintenance engineer maak je deel uit van de technische dienst.",,30d+,False,10000+,Company - Public,Manufacturing,1819,Consumer Product Manufacturing,$1 to $5 billion,0.59,0.63,2.5,2.7,2.8,2.8,3.0,"['""International working environment, interesting industry."" (in 5 reviews)']","['""This is because they are not offered a career progression, given ""intern"" like tasks, and paid the absolute minimum wage."" (in 4 reviews)', '""Crisis management: during the pandemic, the C"" (in 2 reviews)', '""Long hours, a lot of dust in the factory, noisy"" (in 3 reviews)', '""Not the best salaries overall"" (in 2 reviews)']",,
Total Data Software Solutions,,Meer,Developer,"Total Data Solutions is gespecialiseerd in de behoeften van kleine tot middelgrote bedrijven en is in staat om het zelfontwikkelde ERP pakket en softwareoplossingen voor bedrijfsautomatisering te ontwikkelen en te leveren.
Functie:
Wij zijn op zoek naar een Developer/Support Engineer om ons team te versterken op ons kantoor te Meer.
Je zult voornamelijk de medewerker portalen beheren, debuggen en verder ontwikkelen alsook de databases van de verschillende aangesloten entiteiten beheren.
Tevens ben je een eerste hulplijn bij de functionele en technische werking van laptops, telefonie, printers, digitale infokanalen en andere apparatuur voor medewerkers;",,30d+,True,,,,,,,,,,,,,,,,,
Infrabel,4.1,Brussels,Signalling Design Engineer,"DE JOB

Als Signalling Design Engineer neem je de coördinerende rol op van technisch verantwoordelijke voor de realisatie van een seininrichtingsproject. Je communiceert met de leverancier en staat in direct contact met het Project Management. Je komt tussen in de verschillende stappen van een project wat maakt dat je takenpakket zeer gevarieerd is:


Tijdens de organiseer je de van de vereiste :",,30d+,False,10000+,Company - Public,Transportation & Logistics,2005,Rail Transportation,$1 to $5 billion,0.86,0.94,3.9,3.7,3.8,3.4,4.1,['No Pros have been reported by the Glassdoor community.'],"['""Bij senior management soms nog last van politieke benoemingen i.p.v."" (in 1 reviews)']",,
Ordina,3.8,Mechelen,Data Migration Consultant,"Your Impact
Within our Data Driven Unit, we help companies become smart and data-driven organizations and strengthen their market position. To expand our unit, we are looking for a Data Migration Consultant to help our clients with their digital transformation.

In this way, you will make an impact:

As a Data Engineer, your role is to build a data migration
You ensure that the data from the source systems is converted to fit the target system",,5d,False,1001 to 5000,Company - Public,Information Technology,1973,Information Technology Support Services,$100 to $500 million,0.8,0.84,3.6,3.4,3.9,3.4,4.0,"['""Very cool company, everyone is friendly and nice, they will help you if you have any issue"" (in 2 reviews)']","['""Salaries can be a bit low"" (in 4 reviews)', '""Pressure to come to office Diversity plan too much focused on gender instead on nationality and ethnicity, In many areas are hesistant to hire international people who cannot speak Dutch, doesnt seem diverse too me."" (in 1 reviews)', '""Only 20 days holiday, Low pension, Pay is okay, it is too low for me but lease car compensates it kind of."" (in 1 reviews)']",,
Ordina,3.8,Mechelen,Production Engineer,"Your Impact
As a Manufacturing Engineer within Life Sciences, you have a strong interest in pharmaceutical production processes and aseptic techniques. You love to learn (and keep learning) about the manufacturing process and want to become an equipment or process specialist.


With a focus on production equipment, your main tasks are to implement and validate the production equipment and production lines to be used, all the way from the design phase to final release and use in commercial production. Taking into account a detailed risk analysis, you work out a project planning, including the feasible timelines and budget planning. Furthermore, you are responsible for executing the project plan in a GMP compliant way. You have technical know-how and offer support in analyzing and solving technical problems.",,5d,False,1001 to 5000,Company - Public,Information Technology,1973,Information Technology Support Services,$100 to $500 million,0.8,0.84,3.6,3.4,3.9,3.4,4.0,"['""Young Talent program is a good start for your career"" (in 2 reviews)', '""Great colleagues, good atmosphere, fair pay, amazing work"" (in 2 reviews)']","['""Low chances of promotions and salaries are not high."" (in 2 reviews)']",,
